Amount,Frequency,Recency
-0.6364334417473604,-0.6530695686002742,-0.3420418415287819
-0.30258956695577344,-0.7428268223166767,-0.708353647662086
-0.5788674746670339,-0.6131774558374287,-0.14403545983510407
-0.7279260761471433,-0.7428268223166767,2.6874557983844896
-0.723653913539757,1.24180578763489,-0.35194216061346584
-0.08177572232200533,-0.17436421544612746,-0.15393577891978796
0.4486218097102063,0.33426022228015345,-0.698453328577402
-0.043912969186944026,-0.1244990744925705,-0.4113440751215692
-0.35705109587473255,-0.5633123148838717,-0.35194216061346584
1.1099468851167786,0.8528576881971458,-0.6192507758999309
-0.543881311020946,-0.5732853430745831,1.8261280380169909
0.5814575857158678,0.27442205313588514,-0.9063600293557639
-0.34927006371247993,-0.41371689202320083,-0.08463354532700072
-0.5211363172992216,-0.35387872287893246,-0.6390514140692988
-0.6226542932843376,-0.6630425967909855,-0.708353647662086
1.1075715627070728,0.17469177122877122,-0.7677555621701894
0.03930306218812923,0.14477268665663706,-0.7776558812548733
7.030076281543368,3.9544694555083884,-0.9063600293557639
-0.62106504879439,-0.6630425967909855,1.3707133601215318
-0.5498623386712865,-0.5932313994560059,1.806327399847623
-0.35845236520995527,-0.39377083564177806,0.12327315545136104
0.7655194394924942,0.13479965846592568,1.1727069784278537
2.915288752179658,2.288973747659586,-0.698453328577402
1.8274138734012177,1.521050576974809,-0.8172571575936088
-0.2852673716370249,-0.3439056946882211,-0.886559391186396
0.0002668883902390842,-0.13447210268328189,-0.8271574766782928
-0.35881122686897565,-0.46358203297675776,-0.36184247969814975
0.4956953454267918,0.25447599675446236,-0.3420418415287819
0.23853963754619212,0.23452994037303956,-0.03513194990358125
2.667446358783161,3.156627200251477,-0.2628392888513108
-0.341044726639059,-0.3837978074510667,-0.5994501377305632
-0.44676081441303295,-0.5533392866931602,1.440015593714319
-0.05458767948859968,-0.2441754127811072,-0.6885530094927182
-0.6177612430446778,-0.673015624981697,0.2123760272135161
-0.14647904906507186,-0.30401358192537553,-0.6786526904080343
1.1815255455493332,-0.5333932303117375,0.3410801753144067
-0.4514260159802987,-0.46358203297675776,0.3608808134837745
0.2762485928273879,-0.03474182077616798,-0.5895498186458793
0.04360940209637475,-0.3239596383067983,-0.8766590721017122
1.3668120859400776,0.5038017015222471,-0.708353647662086
-0.5424857379025331,-0.5633123148838717,0.6083887906008718
-0.3797676085124076,-0.443635976595335,0.13317347453604494
-0.5445420721708882,-0.5732853430745831,-0.89645971027108
-0.6587170419074869,-0.6829886531724084,2.3904462258439727
-0.2027177976287039,-0.26412146916253,2.261742077743082
0.5351245581845618,-0.3439056946882211,0.5489868760927684
-0.3807530540205113,-0.39377083564177806,-0.8172571575936088
1.5449897477521322,0.5237477579036699,-0.7578552430855054
-0.06741555974437796,-0.214256328208973,-0.8172571575936088
-0.3328649593001169,-0.41371689202320083,-0.7380546049161377
-0.6714309978270682,-0.722880765935254,-0.6291510949846149
-0.5840396395303762,-0.6430965404095628,-0.8172571575936088
1.4506376125138032,1.540996633356232,-0.9162603484404478
2.0469175881687205,-0.39377083564177806,-0.8469581148476605
-0.6884797747389441,-0.7328537941259653,2.2914430349971338
-0.8532086686629461,-0.7527998505073881,2.6280538838763863
-0.37041442051063667,-0.443635976595335,-0.35194216061346584
1.4085425702890269,0.9027228291507028,-0.8568584339323444
0.1921439516299781,0.24450296856375095,0.5687875142621363
0.9773218691330828,0.16471874303805983,-0.8271574766782928
-0.5949763758052847,-0.673015624981697,2.3409446304205535
-0.3758884848649009,-0.35387872287893246,-0.8766590721017122
0.3696266749912303,0.13479965846592568,-0.8073568385089249
0.03473469630663132,-0.3239596383067983,-0.6786526904080343
-0.12061252853155084,-0.214256328208973,-0.4113440751215692
-0.23217863096923902,-0.25414844097181855,-0.9162603484404478
7.067397894081496,5.669830304310747,-0.7776558812548733
6.2759826191716055,4.463093893234669,-0.886559391186396
3.9592571917877897,2.8374902981487127,-0.886559391186396
0.577151245807622,0.27442205313588514,-0.8469581148476605
0.9072185288542801,0.7930195190528775,-0.6489517331539827
-0.6728778368967696,-0.7029347095538312,2.756758031977277
2.052573931460903,0.9326419137228369,0.2024757081288322
-0.012988208126277817,-0.054687877157590756,-0.6687523713233504
-0.5020653834198497,-0.6131774558374287,1.1133050639197504
-0.1336397763756739,-0.4536090047860464,-0.6489517331539827
-0.2503210815086059,-0.36385175106964385,0.27177794172161945
-0.22827102623768317,-0.40374386383248945,-0.2331383315972591
-0.3920771330384896,-0.5034741457396034,-0.8568584339323444
-0.18876776266138537,-0.3439056946882211,-0.7182539667467699
2.049258733277572,1.9199717046032647,-0.8469581148476605
-0.26926100240135126,-0.2441754127811072,-0.13413514075042018
-0.5989067654040802,-0.6530695686002742,-0.7281542858314538
-0.5671788377732253,-0.5533392866931602,-0.2925402461053625
0.541384700458585,0.12482663027521428,-0.8568584339323444
3.1578849298942897,2.697867903478753,-0.7776558812548733
-0.37993279879989317,-0.443635976595335,1.9647325052025653
0.7666586828544647,0.9625609982949711,-0.6291510949846149
4.570466951701315,1.7903223381240168,-0.89645971027108
-0.0796567296687415,0.015123320177388976,0.034170283689206
1.692470497175912,0.6434240961922066,-0.698453328577402
-0.2403014361400827,-0.39377083564177806,-0.9162603484404478
1.9586148351824497,1.8102683945054394,-0.8370577957629766
-0.5220875855064665,-0.5633123148838717,0.12327315545136104
-0.12356316883905254,-0.08460696172972493,-0.886559391186396
-0.16486643692726205,-0.214256328208973,0.5687875142621363
-0.5879415480451222,-0.5832583712652945,-0.22323801251257522
-0.3772669693328842,-0.35387872287893246,-0.8766590721017122
2.5307542439972335,2.8075712135765785,-0.89645971027108
0.7738700933357325,0.8628307163878571,-0.609350456815247
-0.20852793877474898,-0.20428330001826162,-0.08463354532700072
-0.3106383213080891,-0.08460696172972493,-0.886559391186396
-0.13614041555519732,-0.2441754127811072,-0.8766590721017122
-0.4799697584144484,-0.5333932303117375,2.746857712892593
0.7625460143177538,0.4639095887594016,-0.6489517331539827
1.5250415964840425,0.6334510680014952,-0.8172571575936088
-0.24726221308171725,-0.3139866101160869,-0.22323801251257522
-0.4656095958368208,-0.5134471739303147,0.2024757081288322
-0.5890750951902819,-0.6530695686002742,0.8558967677179692
-0.5049476691256329,-0.5533392866931602,1.3905139982908996
-0.6607676799590323,-0.7328537941259653,2.568651969368283
-0.27959393969441604,-0.3439056946882211,2.192439844150295
-0.5903624401893077,-0.7328537941259653,2.370645587674605
-0.6351631853987644,-0.6630425967909855,2.756758031977277
-0.14660436583488848,-0.39377083564177806,-0.15393577891978796
-0.4800836827506454,-0.5034741457396034,-0.2925402461053625
-0.41239553839921855,0.5636398706665154,0.40048208982251005
4.471517969497444,1.5110775487840977,-0.4113440751215692
1.6664843560893854,0.25447599675446236,-0.9063600293557639
1.4797566728457496,1.5310236051655204,-0.886559391186396
-0.5665066841896632,-0.62315048402814,0.35098049439909057
1.7637586505511629,-0.2441754127811072,-0.1242348216657363
0.9562287782862143,-0.1244990744925705,1.4103146364602672
0.5313365740060122,-0.7129077377445425,1.5489191036458418
-0.6598107155349778,-0.7328537941259653,-0.06483290715763293
1.6845356671597957,2.9870857210093837,-0.7677555621701894
0.8664962748806753,0.19463782761019402,0.23217666538288387
0.14868751358764595,0.17469177122877122,-0.4113440751215692
0.3577842402435559,-0.08460696172972493,-0.8469581148476605
-0.4422152333987741,-0.5932313994560059,0.44008336616124566
0.24121685944682095,-0.3239596383067983,2.212240482319663
3.2577908765222148,2.3188928322317204,-0.886559391186396
-0.07223455916550948,-0.4536090047860464,1.440015593714319
0.04616130722718652,-0.6530695686002742,1.1628066593431698
-0.21528365191122883,-0.2242293563996844,-0.33214152244409806
0.046041686674179946,-0.10455301811114771,-0.7578552430855054
-0.2655470690413301,-0.26412146916253,-0.7281542858314538
1.4800414836862428,0.8129655754343003,-0.7182539667467699
-0.3205212574731757,-0.47355506116746915,-0.7182539667467699
0.5712784462766695,0.2943681095173079,-0.8766590721017122
0.18994521194137634,0.0849345175123687,-0.9063600293557639
-0.39645182754845315,-0.18433724363683884,-0.8370577957629766
-0.5495148694458858,-0.62315048402814,-0.89645971027108
-0.4595431249343325,-0.5732853430745831,-0.8271574766782928
-0.6713341621413009,-0.7328537941259653,-0.2826399270206786
-0.5385724369541672,-0.5633123148838717,0.9747005967341759
-0.6139447777820796,-0.7527998505073881,2.7765586701466445
-0.49549764543809477,-0.5234202021210261,1.6182213372386292
-0.412936678996154,-0.5333932303117375,2.3904462258439727
-0.23354572300360266,-0.3239596383067983,-0.4014437560368853
-0.478443172309409,-0.6331235122188514,-0.7380546049161377
-0.6130447755261235,-0.6032044276467172,2.6379542029610703
3.250619339558616,-0.6929616813631198,-0.8271574766782928
-0.48863940039903747,-0.5134471739303147,0.8954980440567047
-0.44815638753144577,-0.4935011175488919,-0.5598488613918275
-0.44775195613794655,-0.5134471739303147,0.7370929387017624
-0.4303841910847192,-0.46358203297675776,1.6578226135773646
-0.5928459907184016,-0.62315048402814,-0.48064630871435643
-0.6519271514701478,-0.7527998505073881,0.08367187911262547
-0.11788404067963354,-0.30401358192537553,0.5390865570080846
-0.39771638768023937,-0.48352808935818054,0.02426996460452211
-0.6290739296290365,-0.7328537941259653,1.8558289952710425
0.14096344359349122,-0.6131774558374287,0.8360961295486014
-0.18687661868051578,-0.18433724363683884,-0.89645971027108
-0.670838591278844,-0.7129077377445425,1.1925076165972215
-0.20018298114832134,-0.30401358192537553,-0.22323801251257522
0.27859543415304505,-0.722880765935254,-0.18363673617383966
-0.4974457515870629,-0.5234202021210261,-0.33214152244409806
0.11261906874768614,0.16471874303805983,-0.89645971027108
-0.47863114746413404,-0.5234202021210261,-0.8667587530170283
-0.1433746109037044,-0.214256328208973,-0.89645971027108
-0.5795111471665468,-0.6530695686002742,2.261742077743082
3.1203810384182464,-0.3837978074510667,-0.5499485423071437
-0.6011567710439703,-0.6829886531724084,1.6677229326620486
-0.5054717210721391,-0.5034741457396034,-0.609350456815247
-0.4859052163303103,-0.5333932303117375,0.5093855997540329
-0.545715492833717,-0.5932313994560059,1.8756296334404103
0.7646877918382559,0.9725340264856824,-0.3420418415287819
-0.647267646119692,-0.6530695686002742,0.7865945341251819
-0.3345282546085929,0.45393656056869014,-0.5895498186458793
2.456897096840741,2.378731001375989,-0.89645971027108
0.8224531265069274,0.38412536323371044,0.499485280669349
1.4844275706298231,3.60541346883349,-0.8766590721017122
-0.08625294873454614,-0.4336629484046236,-0.2331383315972591
0.23374342299229983,0.3043411377080193,-0.27273960793599467
-0.5379800304059431,-0.25414844097181855,-0.6390514140692988
-0.52195657251984,-0.5034741457396034,1.717224528085468
-0.22720583369424155,0.13479965846592568,-0.708353647662086
-0.1250441852096129,-0.26412146916253,-0.6192507758999309
-0.6466524547042284,-0.2740944973532414,0.034170283689206
-0.5529098146645554,-0.5732853430745831,1.9449318670331976
0.3482032035693908,0.06498846113094593,0.14307379362072883
0.010673876501832113,0.37415233504299905,-0.14403545983510407
-0.7019513274942353,-0.7428268223166767,2.766658351061961
0.5082555034925081,2.3887040295667,-0.8469581148476605
-0.09342448569814493,-0.3139866101160869,1.1628066593431698
-0.4364506619872076,-0.7129077377445425,-0.4113440751215692
-0.6398511718332696,-0.7428268223166767,0.44008336616124566
0.1581603221424228,0.1846647994194826,-0.6687523713233504
-0.405167039267521,-0.5134471739303147,1.8756296334404103
1.5469834236355753,4.722392626193166,-0.6687523713233504
0.1917623051037186,0.2943681095173079,0.9152986822260725
-0.7321412765864311,-0.7527998505073881,2.6973561174691736
-0.5068331168896927,-0.6630425967909855,-0.09453386441168461
-0.3818979935992909,-0.1145260463018591,2.311243673166502
-0.510615404851432,-0.7328537941259653,1.8657293143557265
-0.5281426639753352,-0.7527998505073881,0.4895849615846651
0.5397783673182079,0.07496148932165732,-0.35194216061346584
0.1511539754663102,0.7631004344807433,-0.886559391186396
-0.24423752195568785,-0.28406752554395276,-0.7479549240008215
-0.4088980612779715,-0.6530695686002742,-0.48064630871435643
-0.5539066526062788,-0.7029347095538312,1.806327399847623
0.10972539060828312,-0.6430965404095628,-0.8370577957629766
-0.3229421496173612,-0.35387872287893246,-0.6786526904080343
-0.5476123330313964,-0.7029347095538312,-0.05493258807294904
-0.06387820910546244,-0.054687877157590756,-0.30244056519004636
0.04595624342203217,0.0849345175123687,-0.2529389697666269
-0.5449237186971482,-0.7029347095538312,1.1925076165972215
-0.5069299525754601,0.045042404749523146,-0.6885530094927182
-0.5351091371337796,-0.7428268223166767,0.9152986822260725
-0.6164852904792719,-0.4336629484046236,-0.6192507758999309
-0.5258243037337269,-0.5333932303117375,-0.5103472659684082
-0.6003308196065422,-0.7328537941259653,1.1034047448350666
-0.6446587788207814,-0.673015624981697,1.6974238899161003
-0.4333860973435094,-0.054687877157590756,-0.7479549240008215
0.9395331668165485,-0.14444513087399327,-0.8073568385089249
-0.5835269800174898,-0.7328537941259653,-0.3420418415287819
0.488973809591171,0.1846647994194826,-0.5301479041377759
1.0279555403558245,-0.024768792585456587,-0.698453328577402
0.2232282067613199,-0.5333932303117375,-0.89645971027108
0.6910755820045873,-0.2740944973532414,-0.8766590721017122
-0.516510989249625,-0.5533392866931602,0.5489868760927684
0.9751573067453406,0.3143141658987307,0.4499836852459295
-0.3852986350347702,-0.7527998505073881,0.3410801753144067
0.01767452696113535,-0.25414844097181855,-0.8469581148476605
-0.630104944871619,-0.4935011175488919,-0.7578552430855054
-0.49274067650212816,-0.4935011175488919,0.6677907051089752
-0.6228479646558723,-0.48352808935818054,-0.2925402461053625
-0.1939342313079176,-0.46358203297675776,-0.05493258807294904
-0.3283079858522384,-0.3239596383067983,-0.8766590721017122
0.4513047278276441,0.06498846113094593,-0.5796494995611954
-0.6637866748682519,-0.6829886531724084,0.2816782608063033
-0.4901659865040767,-0.5034741457396034,-0.15393577891978796
-0.3783036807922766,0.2943681095173079,-0.6885530094927182
0.5047067604199715,0.5237477579036699,-0.9063600293557639
-0.1466841128702262,-0.14444513087399327,-0.7578552430855054
0.13321089251528806,0.424017475996556,-0.7776558812548733
-0.658637294872149,-0.6829886531724084,-0.6687523713233504
5.8735904712903055,-0.30401358192537553,-0.2925402461053625
-0.22450013070956357,0.25447599675446236,-0.47074598962967257
-0.33408964591423423,-0.024768792585456587,0.3707811325684584
-0.7257899948434502,-0.7627728786980995,2.05383537696472
-0.3793119111676197,-0.47355506116746915,-0.5697491804765115
-0.4599475563278317,-0.5433662585024489,1.9251312288638298
0.07796898189337931,0.25447599675446236,0.499485280669349
0.4461781326987809,0.4040714196151332,-0.7677555621701894
1.6363001032139994,1.4113472668769838,-0.6192507758999309
0.3261588445152781,-0.5433662585024489,-0.9063600293557639
-0.1300682484358989,-0.1244990744925705,-0.8370577957629766
0.06404173179330054,0.025096348368100367,-0.8667587530170283
-0.5357642020669122,-0.6032044276467172,-0.8271574766782928
1.973083225879467,1.0523182520113736,-0.9162603484404478
-0.662094898475727,-0.5832583712652945,2.10333697238814
1.5428935399661081,1.6606729716447686,-0.886559391186396
-0.5719123939422092,-0.6131774558374287,-0.8568584339323444
0.3250366898037377,0.1846647994194826,-0.8469581148476605
-0.2839572417707599,0.3143141658987307,-0.045032268988265144
-0.6324119126796076,-0.673015624981697,-0.8271574766782928
-0.04309841018313556,-0.443635976595335,-0.89645971027108
-0.64621384600987,-0.722880765935254,0.1826750699594644
-0.4660482045311792,0.7331813499086091,-0.8568584339323444
5.502459161261451,2.2989467758502977,-0.886559391186396
-0.6411726941331543,-0.6929616813631198,1.0341025112422793
-0.3029313399643643,-0.5533392866931602,1.1727069784278537
-0.7013019587779126,-0.6829886531724084,0.6182891096855557
3.316137225305492,-0.5333932303117375,0.6182891096855557
-0.511629331443585,-0.5732853430745831,-0.6291510949846149
-0.5087926154722806,-0.4336629484046236,1.449915912799003
-0.6681157996437366,-0.7328537941259653,-0.7380546049161377
-0.031210405700982293,0.0051502919866775855,-0.9162603484404478
-0.4132100974030267,-0.47355506116746915,-0.19353705525852355
-0.41872403527495977,0.14477268665663706,1.9647325052025653
